,,t1,n1,n2,n3
20190626,340,93.06,90.94,91.03,92.14
20190626,345,96.09,91.47,88.86,91.82
20190626,350,95.68,91.45,92.09,91.38
20190626,355,99.17,94.17,91.85,94.29
20190626,400,94.94,90.62,91.56,95.84
20190626,405,95.69,94.59,93.72,97.56
20190626,410,96.16,91.35,91.95,94.93
20190626,415,98.67,93.17,89.73,94.68
20190626,420,92.65,94.64,90.11,94.15
20190626,425,94.58,93.08,92.91,93.81
20190626,430,98.2,96.28,88.83,90.69
20190626,435,94.65,95.99,89.54,93.57
20190626,440,98.17,99.16,91.86,93.68
20190626,445,95.21,98.3,91.65,94.84
20190626,450,94.58,97.08,92.28,93.96
20190626,455,93.08,97.79,93.77,93.63
20190626,500,93.55,97.72,90.24,96.61
20190626,505,96.11,98.56,95.39,100.48
20190626,510,98.96,97.21,92.67,102.06
20190626,515,97.28,98.3,92.03,99.47
20190626,520,96.22,96.44,95.66,101.06
20190626,525,96.39,96.35,95.92,97.47
20190626,530,97.18,98.18,98.3,100.14
20190626,535,96.36,98.22,95.92,99.2
20190626,540,96.42,94.46,96.25,100.08
20190626,545,95.58,91.92,96.65,98.05
20190626,550,94.92,94.9,95.9,98.19
20190626,555,93.56,95.39,96.27,100.89
20190626,600,95.95,91.25,95.21,98.4
20190626,605,93.75,92.53,96.09,97.11
20190626,610,91.27,90.89,97,97.69
20190626,615,93.32,89.71,96.82,94.03
20190626,620,93.31,89.5,96.81,94.46
20190626,625,91.91,89.58,95.91,93.05
20190626,630,93.14,92.09,96.36,87.56
20190626,635,89.88,88.27,96.42,87.8
20190626,640,92.17,88.51,97.65,86.88
20190626,645,93.92,89.7,99.4,85.19
20190626,650,93.62,88.77,98.57,88.08
20190626,655,92.43,86.02,98.84,82.14
20190626,700,87.05,85.5,98.43,81.16
20190626,705,86.29,85.95,98.74,72.29
20190626,710,86.9,84.9,99.43,67.96
20190626,715,86.86,85.16,99.58,61.92
20190626,720,85.09,86.09,99.34,63.54
20190626,725,83.9,82.94,101.58,56.9
20190626,730,84.12,81.64,99.92,58.47
20190626,735,81.95,79.07,101.04,56.49
20190626,740,81.9,81.06,99.91,54.66
20190626,745,84.1,79.41,101.91,55.37
20190626,750,83.18,84.13,99.57,48.44
20190626,755,80.82,80.27,101.33,48.6
20190626,800,80.55,85.21,100.29,57.75
20190626,805,78.71,87.19,100.22,60.87
20190626,810,78.93,79.67,99.13,62.94
20190626,815,82.24,86.85,99.84,70.76
20190626,820,84.46,86.17,100.28,64.37
20190626,825,83.77,87.95,95.57,60.32
20190626,830,82.97,86.99,98.79,55.94
20190626,835,83.76,89.42,99.51,52.76
20190626,840,85.08,87.65,97.46,57.58
20190626,845,85.03,89.66,96.6,54.72
20190626,850,84.02,90.44,97.99,56.91
20190626,855,82.84,90.51,98.15,55.13
20190626,900,80.82,86.5,98.11,57.89
20190626,905,80.71,87.27,96.03,55.11
20190626,910,77.76,87.62,97.38,53.66
20190626,915,78.31,86.38,97.39,55.04
20190626,920,78.55,87.51,98.29,52.61
20190626,925,79.09,85.87,96.41,51.62
20190626,930,78.23,86.92,96.01,55.95
20190626,935,79.61,85.66,94.87,58.45
20190626,940,82.59,85.53,95.69,52.72
20190626,945,83.95,85.93,96.95,53.87
20190626,950,84.17,87.25,93.91,52.85
20190626,955,85.94,86.15,95.36,47.4
20190626,1000,82.98,85.62,95.24,50.82
20190626,1005,82.07,83.73,94.64,50.09
20190626,1010,82.57,84.13,94.52,55.07
20190626,1015,84.91,84.92,94.46,54.45
20190626,1020,84.48,84.43,93.8,50.7
20190626,1025,83.5,84.07,93.74,51.55
20190626,1030,84.57,86.14,92.11,56.47
20190626,1035,84.57,85.33,95.15,68.17
20190626,1040,86.08,81.45,94.84,73.58
20190626,1045,85.93,86.77,94.8,73.27
20190626,1050,86.25,85.97,92.18,70.92
20190626,1055,84.69,85.69,92.99,69.78
20190626,1100,85.6,84.2,93.76,64.57
20190626,1105,88.08,84.21,94.78,59.17
20190626,1110,88.41,85.97,93.17,56.26
20190626,1115,88.28,82.34,95.94,69.31
20190626,1120,88.29,84,94.99,70.39
20190626,1125,88.75,83.79,96.47,66.89
20190626,1130,89.25,82.89,95.22,63.14
20190626,1135,87.24,84.49,94.49,77.51
20190626,1140,90.75,84.66,94.15,77.74
20190626,1145,92.58,85.29,93.8,73.24
20190626,1150,86.61,89.29,94.84,78.21
20190626,1155,87.74,90.04,94.94,76.46
20190626,1200,88.01,86.61,96.03,69.64
20190626,1205,87.11,88.41,95.75,70.37
20190626,1210,89.11,86.21,97.37,67.53
20190626,1215,85.96,89.51,96.15,78.49
20190626,1220,85.21,92.06,96.25,77.84
20190626,1225,83.68,89.53,97.15,73.59
20190626,1230,83.84,91.29,96.64,60.2
20190626,1235,84.01,91.18,97.09,61.17
20190626,1240,81.78,89.21,96.96,59.95
20190626,1245,80.28,90.43,98.4,59.85
20190626,1250,80.35,92.72,95.69,63.76
20190626,1255,83.16,93.39,96.73,64.36
20190626,1300,84.64,89.8,96.85,69.06
20190626,1305,84.33,87.91,97.1,66.46
20190626,1310,87.53,88.8,96.21,54.04
20190626,1315,88.43,89.54,97.07,33.89
20190626,1320,88.29,89.91,96.47,30.61
20190626,1325,92,85.59,96.13,28.31
20190626,1330,91.38,86.2,96.34,25.39
20190626,1335,94.73,89.01,95.38,24.91
20190626,1340,92.22,87.43,94.57,25.32
20190626,1345,94.18,86.53,95.98,24.91
20190626,1350,92.86,90.7,95.07,25.85
20190626,1355,92.95,90.49,96.33,25.95
20190626,1400,91.22,89.54,95.82,27.67
20190626,1405,94.45,88.7,96.55,28.27
20190626,1410,92.43,85.62,96.7,29.32
20190626,1415,90.45,85.53,94.71,29.58
20190626,1420,89.06,87.12,93.65,29.35
20190626,1425,90.19,86.08,95.76,28.42
20190626,1430,89.96,86.99,97.17,28.11
20190626,1435,87.72,82.86,97.08,28.97
20190626,1440,87.98,86.33,98.52,29.36
20190626,1445,86.17,87.16,93.09,27.58
20190626,1450,86.54,88.94,93.05,29.8
20190626,1455,86.22,89.05,93.91,30.32
20190626,1500,88.25,90.03,94.9,31.69
20190626,1505,88.31,89.89,95.01,30.73
20190626,1510,90.26,90.25,96.61,30.6
20190626,1515,84.1,92.24,96.62,53.21
20190626,1520,80.38,91.11,92.62,53.27
20190626,1525,80.75,92.09,92.82,54.31
20190626,1530,77,92.07,90.61,54.7
20190626,1535,69.64,91.73,95.77,57.08
20190626,1540,72.53,91.02,95.2,56.77
20190626,1545,73.48,88.65,94.44,57.58
20190626,1550,70.17,93.83,95.42,59.11
20190626,1555,74.34,92.22,94.59,53.11
20190626,1600,74.43,91.26,94.81,54.52
20190626,1605,73.19,93.78,95.29,57.25
20190626,1610,73.97,90.48,93.74,50.35
20190626,1615,76.3,92.49,95.05,52.31
20190626,1620,78.06,96.69,94.43,54
20190626,1625,77.61,93.59,94.62,55.15
20190626,1630,80.82,92.71,94.77,54.88
20190626,1635,80.26,92.31,94.06,57.02
20190626,1640,80.6,90.69,93.09,55.02
20190626,1645,77.25,91.86,97.31,56.59
20190626,1650,72.56,92.83,97.75,56.17
20190626,1655,72.53,92.91,96.4,56.94
20190626,1700,70.56,93.07,94.24,56.02
20190626,1705,68.66,92.94,95.7,55.93
20190626,1710,69.62,92.09,95.74,54.91
20190626,1715,67.16,90.4,95.37,61.22
20190626,1720,57.36,93.74,93.83,65
20190626,1725,62.16,93.21,94.23,68.23
20190626,1730,65.05,95.94,94.99,64.15
20190626,1735,65.1,93.99,95.27,62.51
20190626,1740,64.97,96.25,94.99,57.36
20190626,1745,58.02,95.34,95.71,56.69
20190626,1750,62.07,97.72,96.71,45.06
20190626,1755,62.92,97.06,95.19,44.73
20190626,1800,67.18,94.86,96.27,58.96
20190626,1805,63.31,96.71,94.95,65.55
20190626,1810,59.07,95.76,97.17,71.87
20190626,1815,61.53,97.36,96.14,82.9
20190626,1820,64.53,96.52,93.92,84.46
20190626,1825,65.4,96.36,94.56,81.72
20190626,1830,68.36,100.56,96.21,83.1
20190626,1835,71.4,96.72,97.86,86.48
20190626,1840,75.99,97.87,91.19,78.67
20190626,1845,80.66,100.1,92.18,78.92
20190626,1850,84.31,93.12,87.83,84.55
20190626,1855,85.89,89.72,85.03,80.23
20190626,1900,70.81,92.04,88.04,80.35
20190626,1905,88.98,94.62,84.67,83.69
20190626,1910,87.88,99.15,88.79,80.3
20190626,1915,85.81,99.97,90.81,82.27
20190626,1920,83.77,100.11,84.52,82.84
20190626,1925,88.29,96.86,96.71,83.7
20190626,1930,86.66,99.55,92.96,88.81
20190626,1935,88.98,99.83,93.94,86.11
20190626,1940,88.55,98.43,93.88,85.33
20190626,1945,88.39,99.22,98.97,85.08
20190626,1950,88.86,98.23,98.85,81.38
20190626,1955,87.71,95.62,96.17,83.82
20190626,2000,84.88,100.19,96.97,77.46
20190626,2005,81.88,97.99,99.37,77.48
20190626,2010,81.56,95.81,98.69,78.42
20190626,2015,83.54,98.22,96.67,86.67
20190626,2020,86.42,96.58,96.93,82.9
20190626,2025,87.49,97.43,95.48,83.77
20190626,2030,88.73,95.65,96.89,82.63
20190626,2035,86.55,94.67,95.93,83.59
20190626,2040,89.71,94.45,98.11,84.94
20190626,2045,90.11,96.5,97.69,81.74
20190626,2050,88.46,93.79,98.67,77.99
20190626,2055,85.59,92.43,98.21,82.05
20190626,2100,91.81,93.07,98.01,89.72
20190626,2105,91.7,92.39,95.64,89.88
20190626,2110,95.23,93.47,97.07,91.53
20190626,2115,94.69,94.77,97.37,94.08
20190626,2120,92.62,94.07,97.28,93.48
20190626,2125,94.69,94.44,97.95,92.39
20190626,2130,93.9,93.61,98.51,93.24
20190626,2135,93.13,91.97,96.3,93.69
20190626,2140,95.07,94.7,100.13,95.72
20190626,2145,94.84,95.63,100.03,95.43
20190626,2150,95.94,98.49,99.66,94.51
20190626,2155,96.71,95.54,100.7,93.91
20190626,2200,94.12,96.97,97.49,92.97
20190626,2205,96.78,98.77,98.11,94.04
20190626,2210,96.93,94.87,98.26,92.22
20190626,2215,95.65,94.98,96.61,94.66
20190626,2220,94.05,94.59,99.25,90.55
20190626,2225,90.97,92.47,97.44,87.37
20190626,2230,88.22,93.61,96.37,89.54
20190626,2235,90.73,91.12,95.63,89.59
20190626,2240,92.89,91.52,96.82,88.26
20190626,2245,93.63,91.86,99.23,89.16
20190626,2250,96.75,93.72,98.77,91.35
20190626,2255,94.03,94.13,98.64,90.52
20190626,2300,96.58,94.89,98.74,86.78
20190626,2305,97.58,97.91,99.32,88.8
20190626,2310,99.37,96.03,97.34,93.63
20190626,2315,99.71,97.43,97.57,89.98
20190626,2320,99.27,96.17,94.69,89.74
20190626,2325,96.65,95.73,97.85,90.11
20190626,2330,96.38,95.42,95.58,90.28
20190626,2335,95.13,91.96,96.34,90.6
20190626,2340,95.45,96.67,95.36,92.58
20190626,2345,92.16,95.43,96.39,92.02
20190626,2350,86.2,94.19,96.44,90.42
20190626,2355,83.99,92.18,95.37,90.58
20190627,0,86.21,94.52,94.08,86.48
20190627,5,81.95,93.83,96.31,77.9
20190627,10,83.65,93.13,94.41,80.6
20190627,15,84.47,95.07,92.89,85.61
20190627,20,81.77,94.28,92.23,87.96
20190627,25,78.52,95.26,91.76,84.78
20190627,30,83.84,96.67,93.67,90.45
20190627,35,87.18,98.61,91.52,91.98
20190627,40,84.05,97.22,93.74,92.42
20190627,45,84.7,97.79,95.24,90.09
20190627,50,84.21,103.14,92,94.79
20190627,55,87.22,98.75,92.37,92.01
20190627,100,86.64,97.72,92.31,88.48
20190627,105,89.71,98.31,91.86,90.3
20190627,110,88.05,95.07,92.66,89.91
20190627,115,89.8,99.66,94.4,92.68
20190627,120,95,96.13,91.62,90.82
20190627,125,91.07,95.94,92.66,95.64
20190627,130,94.94,95.73,91.56,95.65
20190627,135,96.87,94.59,90.98,93.45
20190627,140,95.18,97.5,90.91,98.61
20190627,145,97.25,93.92,94.66,98.99
20190627,150,94.59,99.36,94.47,94.55
20190627,155,91.71,103.56,96.49,93.99
20190627,200,94.94,93.95,95.4,95.42
20190627,205,93.21,95.9,91.92,95
20190627,210,93.18,92.01,97.03,97.56
20190627,215,90.87,97.23,95.07,92.13
20190627,220,93.11,100.29,92.52,95.36
20190627,225,93.75,93.3,91.53,100.54
20190627,230,96.52,95.66,86.5,96.33
20190627,235,96.39,95.29,93.44,100.5
20190627,240,94.61,98.58,91.7,102.7
20190627,245,98.88,92.96,89.76,98.18
20190627,250,94.53,96.75,89.45,98.57
20190627,255,97.34,92.05,93.01,101.12
20190627,300,94.82,94.23,94.23,90.59
20190627,305,92.08,92.58,92.72,95.72
20190627,310,95.46,92.33,89.83,94.88
20190627,315,91.96,92.54,89.71,93.83
20190627,320,93.45,91.75,91.36,91.04
20190627,325,92.73,94.02,91.75,89.12
20190627,330,96.5,97.08,92.27,99.02
20190627,335,97.51,93.98,90.94,91.85
20190627,340,95.5,92.21,88.98,89.55
20190627,345,93.25,89.51,87.85,95.86
20190627,350,92.01,91.58,91.03,85.1
20190627,355,91.65,92.91,88.75,91.2
20190627,400,91.73,94.21,87.58,91.48
20190627,405,95.34,92.28,92.3,87.44
20190627,410,93.12,91.38,91.69,94.9
20190627,415,94.62,92.21,90.21,95.59
20190627,420,92,93.38,92.86,96.32
20190627,425,92.67,94.68,93.43,86.44
20190627,430,95.19,94.2,90.51,91.31
20190627,435,94.14,94.81,87.67,96.83
20190627,440,92.47,96.63,89.05,88.99
20190627,445,96.45,96.92,93.26,95.97
20190627,450,95.08,100.51,88.77,94.81
20190627,455,92.48,98.72,91.14,95.53
20190627,500,95.68,96.76,93.27,94.91
20190627,505,96.62,98.13,95.02,103.76
20190627,510,95.15,100.2,92.87,100.12
20190627,515,99.67,100.51,95.18,101.26
20190627,520,97.88,100.31,92.94,100.32
20190627,525,97.39,97.54,97.08,99.38
20190627,530,98.21,98.22,97.26,98.6
20190627,535,95.85,100.6,94.92,99.02
20190627,540,95.2,97.47,96.27,97.54
20190627,545,93.71,97.59,95.1,96.78
20190627,550,94.17,94.66,92.83,97.87
20190627,555,94.48,95.34,96.04,96.84
20190627,600,94.54,95.3,95.76,99.44
20190627,605,94.8,93.09,95.64,96.5
20190627,610,94.57,95.96,95.75,97.42
20190627,615,96.7,93.96,96.26,96.4
20190627,620,96,90.53,95.56,93.52
20190627,625,93.52,91.66,96.69,96.48
20190627,630,93.94,92.62,97.78,91.14
20190627,635,95.72,91.12,97.95,93.11
20190627,640,94.02,90.98,100.56,90.97
20190627,645,93.04,91.26,100.65,91.34
20190627,650,94.12,90.09,98.85,88.47
20190627,655,92.46,87.13,98.89,85.35
20190627,700,85.96,90.88,99.4,78.93
20190627,705,85.16,89.51,99.04,76.08
20190627,710,86.5,87.7,101.61,65.25
20190627,715,85.16,88.09,98.98,60.38
20190627,720,82.7,86.72,99.8,56.46
20190627,725,83.15,86.02,100.82,55.51
20190627,730,84.45,83.62,99.25,59.82
20190627,735,82.95,81.23,99,59.9
20190627,740,80.71,86.32,101.52,59.7
20190627,745,78.05,81.24,98.83,56.33
20190627,750,80.2,76.6,99.77,59.07
20190627,755,76.39,75.34,100.49,55.69
20190627,800,78.24,73.61,99.49,56.94
20190627,805,74.09,69.33,100.4,53.69
20190627,810,75.89,66.97,100.19,56.94
20190627,815,78.52,80.58,100.07,56.96
20190627,820,79.37,85.4,100.47,56.48
20190627,825,81.87,89.57,99.73,55.93
20190627,830,81.96,88.94,98.09,59.5
20190627,835,79.19,92.24,99.19,56.22
20190627,840,80.45,92.87,97.77,60.3
20190627,845,82.35,88.52,99.42,54.2
20190627,850,83.16,88.92,98.06,55.09
20190627,855,80.49,89.15,97.97,53.68
20190627,900,80.06,90.89,98.88,53.09
20190627,905,83.18,90.5,98.18,56.07
20190627,910,84.95,89.24,97,56.94
20190627,915,82.22,89.69,97.3,53.12
20190627,920,81.22,88.1,96.67,57.69
20190627,925,82.38,88.14,96.25,55.07
20190627,930,84.89,84.89,94.78,54.82
20190627,935,83.9,85,97.77,58.96
20190627,940,84.38,87.46,96.43,58.54
20190627,945,84.25,87.65,94.5,53.72
20190627,950,83.05,86.38,96.59,61.05
20190627,955,86.54,85.59,94.37,76.9
20190627,1000,88.67,86.61,95.56,68.77
20190627,1005,88.13,84.64,95.23,64.96
20190627,1010,84.26,85.28,95.85,58.01
20190627,1015,85.29,85.52,95.43,53.8
20190627,1020,85.99,86.41,93.73,51.75
20190627,1025,86.16,85.98,94.08,52.14
20190627,1030,85.66,84.87,94.56,47.94
20190627,1035,85.2,85.65,95.98,48.43
20190627,1040,83.65,87.32,96.39,48.99
20190627,1045,84.21,86.94,95.46,51.55
20190627,1050,86.35,82.14,94.69,50.48
20190627,1055,87.58,85.06,97.38,51.36
20190627,1100,87.69,86.97,94.1,61.52
20190627,1105,86.29,86.96,95.15,64.71
20190627,1110,89.27,86.64,93.73,66.47
20190627,1115,89.37,85.33,95.17,81.16
20190627,1120,88.92,84.56,95,73.46
20190627,1125,89.76,87.06,93.52,67.39
20190627,1130,88.52,87.65,94.88,65.35
20190627,1135,84.97,87.91,94.61,65.87
20190627,1140,83.78,87.83,95.47,75.25
20190627,1145,86.42,90.02,95.37,78.78
20190627,1150,86.36,88.95,96,79.85
20190627,1155,86.65,85.57,95.78,78.65
20190627,1200,89.46,87.22,95.42,79.5
20190627,1205,87.66,88.55,93.83,73.21
20190627,1210,85.25,88.9,96.17,62.79
20190627,1215,86.09,90.5,96.83,74.74
20190627,1220,88.25,91.62,95.25,61.16
20190627,1225,85.35,91.45,97.59,68.39
20190627,1230,85.12,93.49,95.69,56.25
20190627,1235,89.56,92.34,96.41,50.7
20190627,1240,92.78,91.62,95.95,52.93
20190627,1245,93.45,91.42,95.49,56.81
20190627,1250,86.59,90.52,94.9,57.93
20190627,1255,79.74,92.34,98.75,54.05
20190627,1300,77.4,91.21,97.07,57.85
20190627,1305,77.2,91.36,95.69,59.72
20190627,1310,79.24,91.63,96.48,60.5
20190627,1315,79.51,90.5,97.73,59.72
20190627,1320,80.06,91.38,96.93,56.32
20190627,1325,78.66,92.58,96.15,58.24
20190627,1330,80.59,91.94,97.82,52.79
20190627,1335,82.64,90.05,95.21,59.39
20190627,1340,81.61,90.07,94.3,58.98
20190627,1345,83.62,93,95.58,55.35
20190627,1350,81.99,89.87,94.29,55.81
20190627,1355,80.4,94.68,95.87,58.43
20190627,1400,78.97,91.45,94.93,58.63
20190627,1405,76.29,91.4,93.95,63.18
20190627,1410,77.11,90.66,94.62,59.71
20190627,1415,76.21,90.19,94.8,60.52
20190627,1420,77.3,92.11,95.12,67.54
20190627,1425,76.18,90.08,95.18,70.85
20190627,1430,75.96,88.44,93.18,71.38
20190627,1435,79.38,91.79,95.3,74.09
20190627,1440,77.5,91.69,93.71,71.29
20190627,1445,79.82,90.81,92.99,72.89
20190627,1450,81.31,90.38,93.24,64.13
20190627,1455,79.89,90.17,95.53,67.94
20190627,1500,78.95,92.84,95.4,65.73
20190627,1505,80.13,92.56,94.41,71.17
20190627,1510,75.44,92.52,93.16,68.41
20190627,1515,72.26,90.67,95.91,61.37
20190627,1520,69.13,93.86,93.62,59.85
20190627,1525,71.17,95.63,92.85,61.86
20190627,1530,72.8,95.05,93.96,57.93
20190627,1535,77.3,93.11,94.53,54.54
20190627,1540,78.25,93.22,95.36,56.7
20190627,1545,80.31,96.18,92.85,60.73
20190627,1550,79.69,93.72,96.2,60.17
20190627,1555,81.64,94.16,95.19,66
20190627,1600,81.67,93.06,94.69,57.73
20190627,1605,81.73,95.43,94.11,55.49
20190627,1610,81.56,93.96,94.4,57.39
20190627,1615,79.18,93.32,92.52,62.82
20190627,1620,77.14,92.85,92.77,67.56
20190627,1625,76.21,93.57,94.64,58.55
20190627,1630,77.13,93.37,94.74,67.45
20190627,1635,79.02,94.31,94.39,68.98
20190627,1640,79.14,91.33,94.44,76.2
20190627,1645,81.26,93.2,95.83,77.83
20190627,1650,82.58,94.99,97.97,72.26
20190627,1655,83.51,96.62,97.41,74.12
20190627,1700,84.56,93.57,95.42,69.16
20190627,1705,84.04,93.45,94.76,70.56
20190627,1710,80.84,92.88,95.91,69.76
20190627,1715,82.66,93.14,96.78,69.66
20190627,1720,84.79,91.55,94.57,63.2
20190627,1725,83.83,96.14,94.88,57.38
20190627,1730,81.01,95.27,95.88,60.77
20190627,1735,78.64,94.7,95.76,64.28
20190627,1740,77.37,94.56,96.99,64.97
20190627,1745,75.94,96.63,96.48,71.72
20190627,1750,77.51,91.69,94.73,81.41
20190627,1755,79.26,93.68,96.02,72.47
20190627,1800,79.54,93.71,94.01,71.53
20190627,1805,76.02,95.01,94.45,74.98
20190627,1810,73.41,95.62,95.24,73.79
20190627,1815,77.68,94.48,96.1,81.07
20190627,1820,83.18,96.17,90.98,88.92
20190627,1825,88.73,91.78,94.89,82.53
20190627,1830,87.49,93.8,92.46,80.38
20190627,1835,87.39,94.56,92.15,80.21
20190627,1840,87.65,89.31,92.34,80.99
20190627,1845,89.22,89.16,90.84,80.88
20190627,1850,88.06,89.46,94.08,83.48
20190627,1855,88.74,96.51,99.59,81.46
20190627,1900,85.9,98.28,90.88,85.26
20190627,1905,89.07,99.19,93.83,82.26
20190627,1910,90.11,97.17,93.53,84.8
20190627,1915,91.7,100.8,96.65,83.23
20190627,1920,91.52,97.78,97.8,84.04
20190627,1925,90.24,100.11,97.53,82.08
20190627,1930,92.23,97.62,98.38,81.57
20190627,1935,92.65,98.34,97.3,74.08
20190627,1940,88.16,100.27,100.11,85.14
20190627,1945,91.59,98.56,98.76,90.35
20190627,1950,92.02,98.7,100.17,90.11
20190627,1955,90.74,98.84,98.43,88.48
20190627,2000,90.04,100.12,97,83.94
20190627,2005,86.5,97.67,98.67,84.82
20190627,2010,84,97.09,97.61,80.18
20190627,2015,83.78,98.21,96.96,78.79
20190627,2020,84.14,95.94,95.73,74.58
20190627,2025,82.61,97.97,95.42,80.74
20190627,2030,85.72,94.83,97.71,75.7
20190627,2035,85.59,95.28,95.79,75.1
20190627,2040,83.69,95.34,97.23,79.35
20190627,2045,85.77,96.87,95.64,85.29
20190627,2050,88.77,92.64,97.55,78.47
20190627,2055,85.33,93.14,95.6,83.53
20190627,2100,89.06,97.8,95.53,84.23
20190627,2105,90.21,94.37,96.02,85.24
20190627,2110,92.12,96.1,97.68,86.78
20190627,2115,95.15,94.32,96.98,90.39
20190627,2120,93.16,95.64,97.73,92.54
20190627,2125,95.1,94.37,98.42,93.09
20190627,2130,95.04,93.99,99.09,89.84
20190627,2135,92.89,96.1,97.55,89.19
20190627,2140,93.05,96.42,99.55,92.27
20190627,2145,91.95,95.59,100.27,89.72
20190627,2150,93.11,96.3,98.43,92.21
20190627,2155,94.83,97.25,97.2,93.04
20190627,2200,93.96,97.45,98.39,90.75
20190627,2205,96.93,95.94,99.59,93.56
20190627,2210,95.6,98.21,98.8,92.8
20190627,2215,95.72,100.12,99.8,93.04
20190627,2220,97.4,99.71,99.49,94.18
20190627,2225,94.52,97.04,98.4,95.56
20190627,2230,94.46,97.44,99.33,99.58
20190627,2235,94.23,100.34,99.08,95.25
20190627,2240,96.33,98.74,99.48,96.46
20190627,2245,95.71,97.8,99.07,97.1
20190627,2250,97.88,99.11,98.4,96.58
20190627,2255,97.18,101.12,97.44,95.83
20190627,2300,96.22,96.5,99.95,94.67
20190627,2305,96.92,100.02,99.3,95.92
20190627,2310,101.39,100.53,101.39,97.08
20190627,2315,101.15,99.52,100.6,100.26
20190627,2320,100.77,100.7,98.04,100.76
20190627,2325,99.1,98.55,98.82,99.03
20190627,2330,103.71,103.76,98.92,101.82
20190627,2335,101.41,96.15,98.44,104.11
20190627,2340,104,97.06,98.88,104.59
20190627,2345,104.38,102.31,99.66,103.22
20190627,2350,103.89,100.61,99.4,104.52
20190627,2355,104.55,101.27,99.26,102.22
20190628,0,104.32,99.74,97.91,103.96
20190628,5,103.4,97.92,97.98,102.42
20190628,10,105.55,99.83,100.19,103.82
20190628,15,103.57,100.12,96.95,103.6
20190628,20,106.26,101.66,95.62,103.9
20190628,25,103.41,99.04,97.68,100.51
20190628,30,105.05,100.76,95.9,103.06
20190628,35,104.48,100.4,94.69,104.64
20190628,40,105.09,99.37,99.23,105.93
20190628,45,106.86,98.49,93.53,104.9
20190628,50,105.27,99.32,98.54,106.28
20190628,55,106.14,94.57,94.47,109.49
20190628,100,107.21,97.06,92.94,104.48
20190628,105,103.49,98.58,92.4,100.11
20190628,110,98.39,97.27,92.04,94.65
20190628,115,95.94,101.65,91.35,95.17
20190628,120,95.68,98.34,88.46,92.66
20190628,125,95.96,92.21,90.37,89.2
